timestamp,machine_id,temperature,vibration,pressure,rpm,failure
2025-11-10T20:51:02.702799,4,64.473,0.3442,0.918,1100,0
2025-11-10T20:52:02.702799,4,64.456,0.3442,0.892,1102,0
2025-11-10T20:53:02.702799,4,64.428,0.339,0.89,1106,0
2025-11-10T20:54:02.702799,4,64.404,0.3199,0.909,1113,0
2025-11-10T20:55:02.702799,4,64.443,0.3193,0.919,1120,0
2025-11-10T20:56:02.702799,4,64.363,0.3266,0.912,1118,0
2025-11-10T20:57:02.702799,4,64.335,0.3266,0.913,1125,0
2025-11-10T20:58:02.702799,4,64.379,0.3313,0.95,1123,0
2025-11-10T20:59:02.702799,4,64.344,0.3336,0.95,1127,0
2025-11-10T21:00:02.702799,4,64.319,0.3388,0.98,1122,0
2025-11-10T21:01:02.702799,4,64.285,0.3261,0.961,1125,0
2025-11-10T21:02:02.702799,4,64.218,0.3204,0.949,1125,0
2025-11-10T21:03:02.702799,4,64.245,0.3094,0.957,1126,0
2025-11-10T21:04:02.702799,4,64.228,0.32,0.944,1128,0
2025-11-10T21:05:02.702799,4,64.201,0.3114,0.901,1135,0
2025-11-10T21:06:02.702799,4,64.191,0.3094,0.891,1136,0
2025-11-10T21:07:02.702799,4,64.154,0.3117,0.884,1138,0
2025-11-10T21:08:02.702799,4,64.167,0.3121,0.868,1142,0
2025-11-10T21:09:02.702799,4,64.177,0.3094,0.895,1144,0
2025-11-10T21:10:02.702799,4,64.168,0.3098,0.87,1134,0
2025-11-10T21:11:02.702799,4,64.096,0.3147,0.843,1139,0
2025-11-10T21:12:02.702799,4,63.923,0.3092,0.844,1139,0
2025-11-10T21:13:02.702799,4,63.985,0.3117,0.826,1137,0
2025-11-10T21:14:02.702799,4,63.963,0.3189,0.846,1139,0
2025-11-10T21:15:02.702799,4,63.987,0.3159,0.831,1139,0
2025-11-10T21:16:02.702799,4,63.943,0.3197,0.797,1140,0
2025-11-10T21:17:02.702799,4,63.976,0.3126,0.791,1135,0
2025-11-10T21:18:02.702799,4,64.003,0.3113,0.798,1134,0
2025-11-10T21:19:02.702799,4,63.901,0.3139,0.814,1135,0
2025-11-10T21:20:02.702799,4,63.87,0.3211,0.81,1130,0
2025-11-10T21:21:02.702799,4,63.816,0.3437,0.826,1122,0
2025-11-10T21:22:02.702799,4,63.767,0.3433,0.837,1128,0
2025-11-10T21:23:02.702799,4,63.743,0.3568,0.798,1134,0
2025-11-10T21:24:02.702799,4,63.754,0.3472,0.807,1127,0
2025-11-10T21:25:02.702799,4,63.79,0.3521,0.793,1126,0
2025-11-10T21:26:02.702799,4,63.725,0.37,0.82,1118,0
2025-11-10T21:27:02.702799,4,63.734,0.3456,0.833,1127,0
2025-11-10T21:28:02.702799,4,63.705,0.3573,0.827,1128,0
2025-11-10T21:29:02.702799,4,63.668,0.3587,0.803,1132,0
2025-11-10T21:30:02.702799,4,63.715,0.361,0.763,1127,0
2025-11-10T21:31:02.702799,4,63.759,0.372,0.74,1127,0
2025-11-10T21:32:02.702799,4,63.726,0.3545,0.724,1119,0
2025-11-10T21:33:02.702799,4,63.767,0.369,0.713,1122,0
2025-11-10T21:34:02.702799,4,63.723,0.3684,0.686,1124,0
2025-11-10T21:35:02.702799,4,63.696,0.3721,0.688,1119,0
2025-11-10T21:36:02.702799,4,63.679,0.376,0.668,1111,0
2025-11-10T21:37:02.702799,4,63.705,0.386,0.65,1111,0
2025-11-10T21:38:02.702799,4,63.734,0.3915,0.64,1116,0
2025-11-10T21:39:02.702799,4,63.686,0.384,0.613,1115,0
2025-11-10T21:40:02.702799,4,63.769,0.3854,0.618,1109,0
2025-11-10T21:41:02.702799,4,63.702,0.3757,0.635,1106,0
2025-11-10T21:42:02.702799,4,63.678,0.3771,0.637,1106,0
2025-11-10T21:43:02.702799,4,63.615,0.3891,0.652,1106,0
2025-11-10T21:44:02.702799,4,63.558,0.3833,0.647,1106,0
2025-11-10T21:45:02.702799,4,63.563,0.3718,0.647,1112,0
2025-11-10T21:46:02.702799,4,63.517,0.3767,0.676,1108,0
2025-11-10T21:47:02.702799,4,63.494,0.3732,0.717,1102,0
2025-11-10T21:48:02.702799,4,63.515,0.3823,0.723,1105,0
2025-11-10T21:49:02.702799,4,63.458,0.3801,0.746,1105,0
2025-11-10T21:50:02.702799,4,63.509,0.3802,0.763,1109,0
2025-11-10T21:51:02.702799,4,63.565,0.3842,0.791,1109,0
2025-11-10T21:52:02.702799,4,63.587,0.3934,0.787,1107,0
2025-11-10T21:53:02.702799,4,63.678,0.3989,0.777,1099,0
2025-11-10T21:54:02.702799,4,63.751,0.4018,0.792,1098,0
2025-11-10T21:55:02.702799,4,63.817,0.4034,0.797,1096,0
2025-11-10T21:56:02.702799,4,63.833,0.419,0.8,1093,0
2025-11-10T21:57:02.702799,4,63.874,0.4156,0.79,1095,0
2025-11-10T21:58:02.702799,4,63.857,0.4205,0.784,1102,0
2025-11-10T21:59:02.702799,4,63.828,0.4254,0.759,1104,0
2025-11-10T22:00:02.702799,4,63.863,0.4336,0.771,1099,0
2025-11-10T22:01:02.702799,4,63.832,0.4507,0.813,1107,0
2025-11-10T22:02:02.702799,4,63.83,0.4613,0.75,1102,0
2025-11-10T22:03:02.702799,4,63.824,0.4676,0.758,1103,0
2025-11-10T22:04:02.702799,4,63.865,0.4557,0.726,1103,0
2025-11-10T22:05:02.702799,4,63.829,0.4589,0.742,1103,0
2025-11-10T22:06:02.702799,4,63.856,0.453,0.728,1105,0
2025-11-10T22:07:02.702799,4,63.9,0.4434,0.723,1100,0
2025-11-10T22:08:02.702799,4,63.885,0.4398,0.748,1100,0
2025-11-10T22:09:02.702799,4,63.828,0.4369,0.7,1099,0
2025-11-10T22:10:02.702799,4,63.863,0.4367,0.689,1100,0
2025-11-10T22:11:02.702799,4,63.84,0.4346,0.71,1095,0
2025-11-10T22:12:02.702799,4,63.858,0.4262,0.703,1095,0
2025-11-10T22:13:02.702799,4,63.863,0.4227,0.708,1079,0
2025-11-10T22:14:02.702799,4,63.79,0.4321,0.721,1085,0
2025-11-10T22:15:02.702799,4,63.772,0.4341,0.716,1092,0
2025-11-10T22:16:02.702799,4,63.733,0.4407,0.741,1098,0
2025-11-10T22:17:02.702799,4,63.686,0.4423,0.767,1102,0
2025-11-10T22:18:02.702799,4,63.661,0.4515,0.779,1106,0
2025-11-10T22:19:02.702799,4,63.628,0.4581,0.789,1104,0
2025-11-10T22:20:02.702799,4,63.59,0.4628,0.797,1099,0
2025-11-10T22:21:02.702799,4,63.697,0.4794,0.803,1095,0
2025-11-10T22:22:02.702799,4,63.698,0.4626,0.776,1086,0
2025-11-10T22:23:02.702799,4,63.82,0.4718,0.808,1086,0
2025-11-10T22:24:02.702799,4,63.877,0.4681,0.811,1085,0
2025-11-10T22:25:02.702799,4,63.897,0.475,0.801,1086,0
2025-11-10T22:26:02.702799,4,63.925,0.4672,0.788,1087,0
2025-11-10T22:27:02.702799,4,63.95,0.4722,0.812,1098,0
2025-11-10T22:28:02.702799,4,63.907,0.4714,0.829,1104,0
2025-11-10T22:29:02.702799,4,63.906,0.4666,0.858,1105,0
2025-11-10T22:30:02.702799,4,63.91,0.4713,0.86,1108,0
2025-11-10T22:31:02.702799,4,63.957,0.4639,0.844,1118,0
2025-11-10T22:32:02.702799,4,64.007,0.4635,0.879,1120,0
2025-11-10T22:33:02.702799,4,63.985,0.4586,0.881,1120,0
2025-11-10T22:34:02.702799,4,63.922,0.4474,0.893,1122,0
2025-11-10T22:35:02.702799,4,64.027,0.4506,0.9,1124,0
2025-11-10T22:36:02.702799,4,63.989,0.4391,0.894,1129,0
2025-11-10T22:37:02.702799,4,63.97,0.4527,0.907,1142,0
2025-11-10T22:38:02.702799,4,64.021,0.4432,0.917,1151,0
2025-11-10T22:39:02.702799,4,64.017,0.4483,0.907,1145,0
2025-11-10T22:40:02.702799,4,63.993,0.4447,0.917,1151,0
2025-11-10T22:41:02.702799,4,64.013,0.4454,0.91,1152,0
2025-11-10T22:42:02.702799,4,63.993,0.4511,0.882,1149,0
2025-11-10T22:43:02.702799,4,63.983,0.4522,0.872,1155,0
2025-11-10T22:44:02.702799,4,64.027,0.4634,0.877,1155,0
2025-11-10T22:45:02.702799,4,64.064,0.4632,0.892,1160,0
2025-11-10T22:46:02.702799,4,63.986,0.4698,0.925,1158,0
2025-11-10T22:47:02.702799,4,63.977,0.4729,0.952,1158,0
2025-11-10T22:48:02.702799,4,63.944,0.485,0.979,1154,0
2025-11-10T22:49:02.702799,4,63.957,0.4956,0.965,1147,0
2025-11-10T22:50:02.702799,4,63.959,0.4849,0.942,1139,0
2025-11-10T22:51:02.702799,4,64.007,0.5055,0.944,1134,0
2025-11-10T22:52:02.702799,4,64.023,0.5312,0.944,1128,0
2025-11-10T22:53:02.702799,4,64.051,0.529,0.93,1130,0
2025-11-10T22:54:02.702799,4,64.055,0.5117,0.942,1127,0
2025-11-10T22:55:02.702799,4,64.163,0.5013,0.974,1135,0
2025-11-10T22:56:02.702799,4,64.273,0.4915,0.939,1140,0
2025-11-10T22:57:02.702799,4,64.25,0.4937,0.948,1136,0
2025-11-10T22:58:02.702799,4,64.204,0.4844,0.974,1136,0
2025-11-10T22:59:02.702799,4,64.105,0.4903,0.955,1134,0
2025-11-10T23:00:02.702799,4,64.044,0.5068,0.928,1140,0
2025-11-10T23:01:02.702799,4,64.06,0.4941,0.879,1142,0
2025-11-10T23:02:02.702799,4,64.046,0.4973,0.894,1142,0
2025-11-10T23:03:02.702799,4,63.985,0.5029,0.899,1146,0
2025-11-10T23:04:02.702799,4,63.991,0.5054,0.9,1142,0
2025-11-10T23:05:02.702799,4,63.906,0.4992,0.899,1134,0
2025-11-10T23:06:02.702799,4,63.866,0.5037,0.867,1129,0
2025-11-10T23:07:02.702799,4,63.857,0.4981,0.867,1127,0
2025-11-10T23:08:02.702799,4,63.883,0.4928,0.878,1132,0
2025-11-10T23:09:02.702799,4,63.841,0.4853,0.862,1121,0
2025-11-10T23:10:02.702799,4,63.892,0.4927,0.836,1118,0
2025-11-10T23:11:02.702799,4,63.859,0.5034,0.848,1118,0
2025-11-10T23:12:02.702799,4,63.853,0.5086,0.864,1115,0
2025-11-10T23:13:02.702799,4,63.883,0.5247,0.885,1111,0
2025-11-10T23:14:02.702799,4,63.943,0.5209,0.87,1109,0
2025-11-10T23:15:02.702799,4,63.944,0.5111,0.89,1111,0
2025-11-10T23:16:02.702799,4,63.901,0.5196,0.882,1119,0
2025-11-10T23:17:02.702799,4,63.965,0.5213,0.899,1117,0
2025-11-10T23:18:02.702799,4,63.982,0.5073,0.927,1124,0
2025-11-10T23:19:02.702799,4,63.967,0.5009,0.911,1120,0
2025-11-10T23:20:02.702799,4,64.055,0.4945,0.902,1117,0
2025-11-10T23:21:02.702799,4,64.137,0.4822,0.875,1116,0
2025-11-10T23:22:02.702799,4,64.145,0.4877,0.861,1112,0
2025-11-10T23:23:02.702799,4,64.115,0.4874,0.886,1109,0
2025-11-10T23:24:02.702799,4,64.254,0.4942,0.862,1111,0
2025-11-10T23:25:02.702799,4,64.158,0.509,0.884,1111,0
2025-11-10T23:26:02.702799,4,64.259,0.5041,0.876,1110,0
2025-11-10T23:27:02.702799,4,64.315,0.492,0.868,1099,0
2025-11-10T23:28:02.702799,4,64.29,0.4885,0.877,1107,0
2025-11-10T23:29:02.702799,4,64.293,0.5082,0.886,1101,0
2025-11-10T23:30:02.702799,4,64.301,0.5025,0.89,1100,0
2025-11-10T23:31:02.702799,4,64.421,0.504,0.889,1102,0
2025-11-10T23:32:02.702799,4,64.476,0.5057,0.875,1103,0
2025-11-10T23:33:02.702799,4,64.502,0.5039,0.877,1112,0
2025-11-10T23:34:02.702799,4,64.586,0.5012,0.847,1113,0
2025-11-10T23:35:02.702799,4,64.702,0.5222,0.83,1118,0
2025-11-10T23:36:02.702799,4,64.744,0.5268,0.827,1123,0
2025-11-10T23:37:02.702799,4,64.754,0.5247,0.809,1123,0
2025-11-10T23:38:02.702799,4,64.808,0.5337,0.813,1124,0
2025-11-10T23:39:02.702799,4,64.763,0.5408,0.811,1125,0
2025-11-10T23:40:02.702799,4,64.726,0.5472,0.769,1130,0
2025-11-10T23:41:02.702799,4,64.832,0.5391,0.774,1126,0
2025-11-10T23:42:02.702799,4,64.805,0.5276,0.801,1126,0
2025-11-10T23:43:02.702799,4,64.798,0.5337,0.803,1125,0
2025-11-10T23:44:02.702799,4,64.856,0.5297,0.786,1126,0
2025-11-10T23:45:02.702799,4,64.722,0.5277,0.808,1123,0
2025-11-10T23:46:02.702799,4,64.826,0.5384,0.787,1116,0
2025-11-10T23:47:02.702799,4,64.729,0.5203,0.79,1117,0
2025-11-10T23:48:02.702799,4,64.641,0.5264,0.765,1117,0
2025-11-10T23:49:02.702799,4,64.644,0.5108,0.758,1104,0
2025-11-10T23:50:02.702799,4,64.603,0.5065,0.733,1108,0
2025-11-10T23:51:02.702799,4,64.597,0.5056,0.756,1113,0
2025-11-10T23:52:02.702799,4,64.54,0.5243,0.752,1112,0
2025-11-10T23:53:02.702799,4,64.517,0.5232,0.765,1115,0
2025-11-10T23:54:02.702799,4,64.478,0.5322,0.764,1109,0
2025-11-10T23:55:02.702799,4,64.484,0.5247,0.764,1105,0
2025-11-10T23:56:02.702799,4,64.499,0.5421,0.751,1109,0
2025-11-10T23:57:02.702799,4,64.543,0.5409,0.75,1108,0
2025-11-10T23:58:02.702799,4,64.538,0.5305,0.743,1100,0
2025-11-10T23:59:02.702799,4,64.57,0.5461,0.724,1093,0
2025-11-11T00:00:02.702799,4,64.545,0.5084,0.707,1095,0
2025-11-11T00:01:02.702799,4,64.603,0.5112,0.672,1096,0
2025-11-11T00:02:02.702799,4,64.576,0.5042,0.699,1097,0
2025-11-11T00:03:02.702799,4,64.539,0.5163,0.704,1092,0
2025-11-11T00:04:02.702799,4,64.584,0.5164,0.71,1091,0
2025-11-11T00:05:02.702799,4,64.626,0.5147,0.702,1082,0
2025-11-11T00:06:02.702799,4,64.599,0.5125,0.709,1079,0
2025-11-11T00:07:02.702799,4,64.526,0.5275,0.706,1081,0
2025-11-11T00:08:02.702799,4,64.642,0.5296,0.7,1078,0
2025-11-11T00:09:02.702799,4,64.678,0.5367,0.663,1077,0
2025-11-11T00:10:02.702799,4,64.688,0.5311,0.68,1062,0
2025-11-11T00:11:02.702799,4,64.606,0.5508,0.656,1059,0
2025-11-11T00:12:02.702799,4,64.608,0.5524,0.641,1056,0
2025-11-11T00:13:02.702799,4,64.643,0.5552,0.662,1061,0
2025-11-11T00:14:02.702799,4,64.717,0.553,0.661,1060,0
2025-11-11T00:15:02.702799,4,64.728,0.5604,0.63,1056,0
2025-11-11T00:16:02.702799,4,64.77,0.5535,0.636,1065,0
2025-11-11T00:17:02.702799,4,64.796,0.5425,0.616,1058,0
2025-11-11T00:18:02.702799,4,64.793,0.5243,0.634,1059,0
2025-11-11T00:19:02.702799,4,64.771,0.5156,0.623,1064,0
2025-11-11T00:20:02.702799,4,64.778,0.5104,0.644,1070,0
2025-11-11T00:21:02.702799,4,64.752,0.4965,0.629,1065,0
2025-11-11T00:22:02.702799,4,64.695,0.4802,0.62,1069,0
2025-11-11T00:23:02.702799,4,64.653,0.4877,0.601,1065,0
2025-11-11T00:24:02.702799,4,64.668,0.4934,0.6,1066,0
2025-11-11T00:25:02.702799,4,64.678,0.5046,0.636,1065,0
2025-11-11T00:26:02.702799,4,64.59,0.5253,0.624,1059,0
2025-11-11T00:27:02.702799,4,64.603,0.5404,0.639,1057,0
2025-11-11T00:28:02.702799,4,64.617,0.5453,0.579,1064,0
2025-11-11T00:29:02.702799,4,64.623,0.5473,0.565,1059,0
2025-11-11T00:30:02.702799,4,64.732,0.5513,0.548,1060,0
2025-11-11T00:31:02.702799,4,64.722,0.5467,0.549,1060,0
2025-11-11T00:32:02.702799,4,64.726,0.5468,0.56,1074,0
2025-11-11T00:33:02.702799,4,64.797,0.5305,0.518,1075,0
2025-11-11T00:34:02.702799,4,64.724,0.5453,0.526,1074,0
2025-11-11T00:35:02.702799,4,64.755,0.5303,0.494,1069,0
2025-11-11T00:36:02.702799,4,64.714,0.5371,0.477,1064,0
2025-11-11T00:37:02.702799,4,64.731,0.5398,0.486,1066,0
2025-11-11T00:38:02.702799,4,64.697,0.5523,0.497,1065,0
2025-11-11T00:39:02.702799,4,64.733,0.54,0.517,1057,0
2025-11-11T00:40:02.702799,4,64.707,0.5559,0.526,1061,0
2025-11-11T00:41:02.702799,4,64.673,0.5626,0.522,1069,0
2025-11-11T00:42:02.702799,4,64.649,0.5718,0.525,1067,0
2025-11-11T00:43:02.702799,4,64.662,0.5751,0.517,1062,0
2025-11-11T00:44:02.702799,4,64.612,0.5707,0.504,1056,0
2025-11-11T00:45:02.702799,4,64.64,0.5669,0.502,1056,0
2025-11-11T00:46:02.702799,4,64.685,0.5696,0.498,1058,0
2025-11-11T00:47:02.702799,4,64.79,0.5576,0.496,1069,0
2025-11-11T00:48:02.702799,4,64.797,0.564,0.478,1069,0
2025-11-11T00:49:02.702799,4,64.71,0.5606,0.476,1064,0
2025-11-11T00:50:02.702799,4,64.713,0.5505,0.464,1053,0
2025-11-11T00:51:02.702799,4,64.7,0.5566,0.457,1057,0
2025-11-11T00:52:02.702799,4,64.636,0.5522,0.44,1061,0
2025-11-11T00:53:02.702799,4,64.559,0.543,0.444,1064,0
2025-11-11T00:54:02.702799,4,64.571,0.5511,0.437,1061,0
2025-11-11T00:55:02.702799,4,64.608,0.5471,0.436,1059,0
2025-11-11T00:56:02.702799,4,64.549,0.5491,0.445,1058,0
2025-11-11T00:57:02.702799,4,64.483,0.566,0.45,1056,0
2025-11-11T00:58:02.702799,4,64.463,0.5708,0.411,1051,0
2025-11-11T00:59:02.702799,4,64.395,0.5662,0.447,1053,0
2025-11-11T01:00:02.702799,4,64.36,0.5785,0.442,1052,0
2025-11-11T01:01:02.702799,4,64.406,0.5922,0.435,1051,0
2025-11-11T01:02:02.702799,4,64.367,0.5888,0.465,1046,0
2025-11-11T01:03:02.702799,4,64.402,0.5756,0.458,1057,0
2025-11-11T01:04:02.702799,4,64.404,0.5601,0.441,1059,0
2025-11-11T01:05:02.702799,4,64.409,0.5764,0.461,1050,0
2025-11-11T01:06:02.702799,4,64.399,0.5687,0.459,1046,0
2025-11-11T01:07:02.702799,4,64.41,0.5657,0.448,1047,0
2025-11-11T01:08:02.702799,4,64.345,0.5621,0.448,1044,0
2025-11-11T01:09:02.702799,4,64.324,0.5604,0.494,1050,0
2025-11-11T01:10:02.702799,4,64.424,0.5529,0.492,1052,0
2025-11-11T01:11:02.702799,4,64.425,0.5319,0.49,1054,0
2025-11-11T01:12:02.702799,4,64.34,0.5433,0.442,1052,0
2025-11-11T01:13:02.702799,4,64.247,0.5512,0.415,1042,0
2025-11-11T01:14:02.702799,4,64.172,0.5446,0.419,1045,0
2025-11-11T01:15:02.702799,4,64.177,0.5664,0.424,1049,0
2025-11-11T01:16:02.702799,4,64.154,0.5651,0.403,1052,0
2025-11-11T01:17:02.702799,4,64.188,0.5729,0.376,1059,0
2025-11-11T01:18:02.702799,4,64.211,0.5455,0.347,1064,0
2025-11-11T01:19:02.702799,4,64.268,0.5566,0.358,1063,0
2025-11-11T01:20:02.702799,4,64.239,0.5533,0.327,1062,0
2025-11-11T01:21:02.702799,4,64.235,0.5637,0.336,1065,0
2025-11-11T01:22:02.702799,4,64.289,0.5528,0.319,1068,0
2025-11-11T01:23:02.702799,4,64.252,0.5409,0.275,1076,0
2025-11-11T01:24:02.702799,4,64.202,0.5454,0.244,1084,0
2025-11-11T01:25:02.702799,4,64.145,0.5668,0.216,1084,0
2025-11-11T01:26:02.702799,4,64.101,0.5583,0.181,1087,0
2025-11-11T01:27:02.702799,4,64.13,0.5633,0.166,1093,0
2025-11-11T01:28:02.702799,4,64.051,0.5635,0.151,1094,0
2025-11-11T01:29:02.702799,4,63.973,0.5587,0.149,1097,0
2025-11-11T01:30:02.702799,4,64.076,0.5502,0.153,1095,0
2025-11-11T01:31:02.702799,4,64.063,0.5376,0.162,1095,0
2025-11-11T01:32:02.702799,4,64.029,0.5371,0.147,1089,0
2025-11-11T01:33:02.702799,4,64.03,0.5397,0.18,1089,0
2025-11-11T01:34:02.702799,4,64.008,0.5443,0.144,1084,0
2025-11-11T01:35:02.702799,4,63.91,0.5419,0.146,1090,0
2025-11-11T01:36:02.702799,4,63.85,0.5289,0.134,1095,0
2025-11-11T01:37:02.702799,4,63.834,0.5207,0.154,1103,0
2025-11-11T01:38:02.702799,4,63.819,0.5106,0.143,1097,0
2025-11-11T01:39:02.702799,4,63.779,0.4893,0.136,1096,0
2025-11-11T01:40:02.702799,4,63.778,0.5012,0.15,1092,0
2025-11-11T01:41:02.702799,4,63.742,0.5101,0.146,1095,0
2025-11-11T01:42:02.702799,4,63.86,0.5186,0.181,1100,0
2025-11-11T01:43:02.702799,4,63.795,0.5091,0.182,1101,0
2025-11-11T01:44:02.702799,4,63.798,0.5295,0.155,1102,0
2025-11-11T01:45:02.702799,4,63.806,0.519,0.196,1096,0
2025-11-11T01:46:02.702799,4,63.802,0.5132,0.225,1091,0
2025-11-11T01:47:02.702799,4,63.879,0.5134,0.198,1096,0
2025-11-11T01:48:02.702799,4,63.886,0.5122,0.229,1097,0
2025-11-11T01:49:02.702799,4,63.891,0.493,0.251,1104,0
2025-11-11T01:50:02.702799,4,63.807,0.4872,0.223,1108,0
2025-11-11T01:51:02.702799,4,63.816,0.5048,0.223,1110,0
2025-11-11T01:52:02.702799,4,63.841,0.5147,0.191,1110,0
2025-11-11T01:53:02.702799,4,63.832,0.5184,0.19,1102,0
2025-11-11T01:54:02.702799,4,63.838,0.5184,0.18,1098,0
2025-11-11T01:55:02.702799,4,63.877,0.5297,0.17,1105,0
2025-11-11T01:56:02.702799,4,63.831,0.5394,0.152,1109,0
2025-11-11T01:57:02.702799,4,63.849,0.5406,0.164,1113,0
2025-11-11T01:58:02.702799,4,63.891,0.5444,0.169,1119,0
2025-11-11T01:59:02.702799,4,63.872,0.5417,0.172,1125,0
2025-11-11T02:00:02.702799,4,63.8,0.5431,0.168,1122,0
2025-11-11T02:01:02.702799,4,63.831,0.5587,0.153,1112,0
2025-11-11T02:02:02.702799,4,63.857,0.5754,0.135,1118,0
2025-11-11T02:03:02.702799,4,63.86,0.5689,0.146,1120,0
2025-11-11T02:04:02.702799,4,63.92,0.5768,0.133,1128,0
2025-11-11T02:05:02.702799,4,63.93,0.5764,0.14,1125,0
2025-11-11T02:06:02.702799,4,63.882,0.5706,0.13,1125,0
2025-11-11T02:07:02.702799,4,63.876,0.5687,0.121,1116,0
2025-11-11T02:08:02.702799,4,63.911,0.5517,0.125,1109,0
2025-11-11T02:09:02.702799,4,63.944,0.5471,0.115,1110,0
2025-11-11T02:10:02.702799,4,63.897,0.5491,0.139,1117,0
2025-11-11T02:11:02.702799,4,63.933,0.5531,0.116,1112,0
2025-11-11T02:12:02.702799,4,63.874,0.5547,0.121,1117,0
2025-11-11T02:13:02.702799,4,63.83,0.5525,0.133,1115,0
2025-11-11T02:14:02.702799,4,63.801,0.5506,0.109,1113,0
2025-11-11T02:15:02.702799,4,63.875,0.538,0.124,1107,0
2025-11-11T02:16:02.702799,4,63.883,0.542,0.142,1104,0
2025-11-11T02:17:02.702799,4,63.859,0.5493,0.149,1107,0
2025-11-11T02:18:02.702799,4,63.788,0.5632,0.144,1116,0
2025-11-11T02:19:02.702799,4,63.787,0.5467,0.163,1121,0
2025-11-11T02:20:02.702799,4,63.81,0.547,0.18,1123,0
2025-11-11T02:21:02.702799,4,63.827,0.5312,0.201,1116,0
2025-11-11T02:22:02.702799,4,63.807,0.5224,0.169,1122,0
2025-11-11T02:23:02.702799,4,63.738,0.5199,0.197,1125,0
2025-11-11T02:24:02.702799,4,63.724,0.5264,0.186,1130,0
2025-11-11T02:25:02.702799,4,63.779,0.525,0.215,1128,0
2025-11-11T02:26:02.702799,4,63.821,0.4826,0.197,1131,0
2025-11-11T02:27:02.702799,4,63.814,0.4757,0.213,1130,0
2025-11-11T02:28:02.702799,4,63.807,0.4516,0.222,1129,0
2025-11-11T02:29:02.702799,4,63.799,0.4493,0.227,1133,0
2025-11-11T02:30:02.702799,4,63.763,0.4492,0.22,1133,0
2025-11-11T02:31:02.702799,4,63.778,0.4288,0.206,1128,0
2025-11-11T02:32:02.702799,4,63.85,0.4347,0.225,1132,0
2025-11-11T02:33:02.702799,4,63.897,0.4446,0.224,1131,0
2025-11-11T02:34:02.702799,4,63.887,0.4552,0.24,1131,0
2025-11-11T02:35:02.702799,4,63.876,0.4759,0.217,1130,0
2025-11-11T02:36:02.702799,4,63.786,0.4963,0.229,1133,0
2025-11-11T02:37:02.702799,4,63.756,0.4919,0.257,1127,0
2025-11-11T02:38:02.702799,4,63.743,0.4813,0.257,1124,0
2025-11-11T02:39:02.702799,4,63.699,0.4833,0.258,1128,0
2025-11-11T02:40:02.702799,4,63.667,0.4849,0.265,1122,0
2025-11-11T02:41:02.702799,4,63.637,0.4991,0.243,1124,0
2025-11-11T02:42:02.702799,4,63.65,0.5114,0.232,1123,0
2025-11-11T02:43:02.702799,4,63.556,0.5122,0.23,1126,0
2025-11-11T02:44:02.702799,4,63.532,0.5365,0.27,1126,0
2025-11-11T02:45:02.702799,4,63.513,0.518,0.266,1120,0
2025-11-11T02:46:02.702799,4,63.5,0.5149,0.224,1125,0
2025-11-11T02:47:02.702799,4,63.532,0.5112,0.213,1116,0
2025-11-11T02:48:02.702799,4,63.499,0.4985,0.189,1113,0
2025-11-11T02:49:02.702799,4,63.533,0.496,0.146,1120,0
2025-11-11T02:50:02.702799,4,63.522,0.4938,0.152,1124,0
2025-11-11T02:51:02.702799,4,63.533,0.5003,0.171,1121,0
2025-11-11T02:52:02.702799,4,63.555,0.5074,0.19,1121,0
2025-11-11T02:53:02.702799,4,63.558,0.4962,0.191,1120,0
2025-11-11T02:54:02.702799,4,63.587,0.4893,0.207,1124,0
2025-11-11T02:55:02.702799,4,63.495,0.4605,0.186,1118,0
2025-11-11T02:56:02.702799,4,63.444,0.473,0.203,1115,0
2025-11-11T02:57:02.702799,4,63.447,0.4557,0.16,1116,0
2025-11-11T02:58:02.702799,4,63.447,0.4607,0.155,1111,0
2025-11-11T02:59:02.702799,4,63.448,0.4652,0.131,1110,0
2025-11-11T03:00:02.702799,4,63.541,0.4767,0.149,1107,0
2025-11-11T03:01:02.702799,4,63.592,0.4834,0.157,1117,0
2025-11-11T03:02:02.702799,4,63.627,0.4669,0.174,1112,0
2025-11-11T03:03:02.702799,4,63.589,0.464,0.151,1105,0
2025-11-11T03:04:02.702799,4,63.633,0.4616,0.162,1107,0
2025-11-11T03:05:02.702799,4,63.615,0.4563,0.154,1102,0
2025-11-11T03:06:02.702799,4,63.651,0.4511,0.164,1097,0
2025-11-11T03:07:02.702799,4,63.674,0.4517,0.164,1100,1
2025-11-11T03:08:02.702799,4,63.777,0.4718,0.163,1088,0
2025-11-11T03:09:02.702799,4,63.841,0.4827,0.172,1086,0
2025-11-11T03:10:02.702799,4,63.814,0.4811,0.151,1088,0
2025-11-11T03:11:02.702799,4,63.813,0.4891,0.178,1091,0
2025-11-11T03:12:02.702799,4,63.864,0.4855,0.193,1092,0
2025-11-11T03:13:02.702799,4,63.822,0.4675,0.165,1088,0
2025-11-11T03:14:02.702799,4,63.805,0.4706,0.193,1092,0
2025-11-11T03:15:02.702799,4,63.719,0.4907,0.19,1089,0
2025-11-11T03:16:02.702799,4,63.794,0.4876,0.154,1082,0
2025-11-11T03:17:02.702799,4,63.759,0.4813,0.154,1086,0
2025-11-11T03:18:02.702799,4,63.691,0.4823,0.151,1083,0
